Site,Designation,HT_CONT,Blk,analysisResultFolder,username,design,respvars,environment,environmentLevels,genotype,block,rep,row,column,descriptiveStat,varianceComponents,boxplotRawData,histogramRawData,heatmapResiduals,heatmapRow,heatmapColumn,diagnosticPlot,genotypeFixed,performPairwise,pairwiseAlpha,genotypeLevels,controlLevels,compareControl,performAllPairwise,genotypeRandom,excludeControls,genoPhenoCorrelation
Env1,IR 97477-50-3-3-B,82,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97463-12-3-2-B,82,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97632-54-1-1-B,82,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97632-19-2-1-B,82,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97629-74-1-2-B,82,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97629-39-2-1-B,82,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97597-38-3-3-B,82,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97463-64-2-1-B,82,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97481-68-2-5-B,82,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97483-86-2-6-B,82,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97525-37-4-1-2-B,82,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97641-107-2-1-B,82,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97446-105-3-1-B,82,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97443-64-2-3-B,82,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-31-2-3-B,82,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97636-62-3-1-B,82,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97463-12-3-1-B,82,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97631-52-1-3-B,82,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 92937-213-2-2-1-1-B,82,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97477-40-2-2-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97629-76-3-2-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97477-40-1-1-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97646-138-2-5-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97641-99-2-2-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97472-65-2-3-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97477-112-3-1-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 94036-31-1-1-1-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97630-52-1-1-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97483-61-2-5-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 92978-1-1-3-1-1-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97647-118-2-6-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97646-127-3-3-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97460-142-3-2-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97444-89-2-5-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97629-42-2-1-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97629-74-1-2-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97638-71-3-3-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97629-147-3-3-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97632-59-2-2-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97443-1-3-2-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97637-49-1-2-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97465-19-2-3-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-32-1-4-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97451-102-2-7-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 94037-61-1-1-1-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97477-98-1-5-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97460-144-1-2-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 94300-11-3-1-3-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97632-8-3-4-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97636-90-3-4-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97629-142-2-1-B,83,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97618-150-3-2-B,83,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
